file,image_id,orig_w,orig_h,proc_w,proc_h,mp,t_0,t_90,t_best,score_0,score_90,best,n_lines,n_lines_0,n_lines_90,mean_conf,text,anchors,has_pos,has_neg,has_soft,has_yut,has_bydo,n_dates_all,n_dates,kinds,dates,n_in_long,dis_품목보고번호(14자리+),dis_바코드(13자리),dis_9~12자리 숫자,dis_전화번호(1588형),dis_신고번호 1399,dis_영양성분 %,dis_용량 g/ml/kcal,dis_LOT/로트,dis_시각(hh:mm),dis_시각(NN시)
002229.jpg,002229,640,640,640,640,0.4096,0.916,1.027,0.916,4.3,4.2,0,7,5,2,0.6890000000000001,"2B/13/3/
/
/1]
경평
SSA
2813/23
_",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001176.jpg,001176,640,640,640,640,0.4096,1.525,3.183,1.525,12.2,12.0,0,26,8,18,0.8134230769230769,"]D
BEST
BEFORE:
/M
070921
_
037F
15:40
ED
DTA
GHOCOC
1ATFAT
SUGA기도
26사
19
699:
1호9
DUMUHIV
FOAHAT/ON
BEST BEFORE:
대
볶
DMN
소
TONERY
Mal",['BEST_BEFORE'],True,False,False,False,False,1,1,['Y2_sep'],['2007-09-21'],0,0,0,0,0,0,0,0,0,1,0
000792.jpeg,000792,3024,4032,960,1280,12.192768,3.034,1.162,3.034,7.4,2.7,0,9,6,3,0.707,"101
무IN
141
C6
CARISTA
0
현드:도
물드
!",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000871.jpg,000871,640,640,640,640,0.4096,4.371,0.79,4.371,56.4,2.8,0,24,21,3,0.7982083333333333,"EXP
내드름10차
미지방209
56
학물539
트랜스지방05의
15102021 68
16%
ARE44A
13:28
둥류
150
25%
66
55
60
002당
클레스미를
2무
-
2
음무
EXP
132",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,2,0,0,1,0
002724.jpg,002724,640,640,640,640,0.4096,0.375,0.765,0.375,28.0,27.1,0,14,7,7,0.9255714285714286,"BEL아RE
BESI
812
19/12120
1125~3
8-2-042419
917834
917834:
19/
BESI
112120812
8-2-042419
BEFORE
125-~3",[],False,False,False,False,False,0,0,[],[],0,0,0,1,0,0,0,0,0,0,0
000422.jpg,000422,3060,4080,960,1280,12.4848,4.024,1.274,4.024,53.1,21.0,0,24,19,5,0.8411666666666667,"하이트
페이트하엠
C0N
하이트하임
마이드아렌
자사HA
이이트하일
CROWN
20250910
A5
Mhal Sncnu!
20260609
본9
Nazelnwi
까지
맛있는약속
5920공고
4780
33
ROUTN
20260609
20250910
A5
4780",['까지'],False,False,False,False,False,4,2,"['Y4_sep', 'Y4_sep']","['2025-09-10', '2026-06-09']",0,0,0,0,0,0,0,0,0,0,0
001186.jpg,001186,640,640,640,640,0.4096,2.185,1.569,2.185,20.2,10.9,0,19,13,6,0.8163684210526314,"9
LOTTE
쿠키
마가렛트
오리지넘
Y
14:
3금
부터
고1-
2분
고
까지
0LOTTE
마가렛트
실:
가
14금3
끼져",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002560.jpg,002560,1052,1403,959,1280,1.475956,8.822,2.519,8.822,241.8,45.7,0,116,98,18,0.896706896551724,"SUIKeOr
JDdvok
NOTOI!
OerOG
궁o허Y-표l류
FlolYF
직사광선을
건초하고
피
캔디류
서늘
프으하
안
곳에보관
02380-5678
쥐이마트
377
성수동2가
소재지
보
CANDY
기준에
제조
JUST
의거
월피극비터
사
유통기한
제품
부
불량식품
신고는
중퓨표돈
돼지고가
WOORVO!
융
을
200g720kcal
Sotures
HvorV m
흐
'음丘
옥수수전분유전자
영양정보
Koolhydr
있음
총내용재장
de carbo
1009당3601]
정제수
구연산웰락
D[-사과산
나트룸30mg2%6
WOOrVN
또현진
단탄수화물102%
Ocucares
향료
지방0g0%
음포공
트랜스지방이
Eiwitten
시럽
포화차니
콜레스티를Ong0%
축액블랙커런트
전화당시럽구연산청
2out Sa
Produce
푸마르산
'카나우바악스'
코코넛오일
심황색소
착색료이산화티타눔
포장재질
산지
Tan
718469
""320912
00 Ten minsle houdbaar tot:
200ge
O Best before:
D Mindestens haltbar
bis:00 A con
mmer de
preference
CVOn1 le: 5 Cons
ir preferentemente
Gnles del:
OCoN5
Tir de preferencig
Cnles de:O BBt fore
4392T04
14:역
S Mindst holdbar
1:0 Best for:
P
1O ennen
음공
CAND
지
21021
921T04
377
7성수동2가
Y아YIFY
14:9
영양정보
본령
드떡
건승거
원
다
1846
200ge
32091","['BEST_BEFORE', '유통기한', '제조일자']",True,True,False,True,False,1,1,['Y2_sep'],['2032-09-12'],0,0,0,0,1,0,4,4,0,0,0
002368.jpg,002368,716,927,716,927,0.663732,7.708,2.917,7.708,327.0,46.5,0,91,80,11,0.9047142857142855,"온수
30m를
골고루
부어준
후
20조
후에
120m의
온수를
2~3회
걸쳐
나누어
부어
주세요
150rn/1잔
제품명
콜롬비아
슈프리모
핸드드립
원두커피
식품의
커피
품목보고번호
20004908-45
원재료명
함량
커피원두
100%콜롬비아산
100%
내용량
56989X깨입
포장재질
여과지
고료피교룸
페리바군를l이고률
프탈레이트
내포장재질
고를이고룸
유통기한
별도
표시일까지
제조원
궁머균
남논으
티주/충남
서북구
성환읍
42
고객만족센터
080--25-1383
이
전화는
수신지
요금
질소충전팩
유균군공
주의사항
보관상
주의사항:습기및직사광선을
피하시고건조한
균피국
하십시오
반품
고환저
본제품은
궁6신&운
소비자분정
고
HACGP
개봉사에는반품이도
되지않습니다단
제조정상
품질하자가있을경우는제외롭니다
부정불량식품신고는국번없이
190
이지품은
00
대두되지고기를사용한제품과같은제조시설에서제조하고있습니다
유통기한
드드
유동기호
중낙르흐8~
온수30m를골고루
부어주세요
부어준후
155:2
111:1:
20초후에120m의온수를
150m/1잔
머명
때","['까지', '별도표기', '유통기한', '제조일자']",True,True,False,True,True,0,0,[],[],0,0,0,0,0,0,2,0,0,1,0
000196.jpg,000196,3024,4032,960,1280,12.192768,2.872,1.622,2.872,37.6,18.4,0,17,11,6,0.8538235294117648,"갈릭비프짜장
하늘용시고기
0
체려카
3986
오즈
3980
4980
2027
0227까지-1
5[
2027
12
갈릭비프짜장
27까지-1
<대상목
&",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
003301.jpg,003301,1444,1927,959,1280,2.782588,1.388,1.278,1.278,28.5,41.1,90,23,12,11,0.9556956521739132,"Best if used
Before:
21-04-2023
원
오
7900
006
-
900!18
목유은궁
100g
%0
인하상품
Best if used
0%
100g당
7900
원
I1 before: 21-04-2023
7900
원
그
65320007900!18",[],False,False,False,False,False,0,0,[],[],0,0,0,1,0,0,1,2,0,0,0
000633.jpg,000633,1980,3520,720,1280,6.9696,4.291,3.307,4.291,89.5,43.8,0,53,36,17,0.9104339622641511,"탄수화물
/
29
29
348
%
지방
8
랜스지방
058미만
포화지방
/
레스테를
30
558
10
%
78
고유88
기준치에
대한
비물%온
2000
C
기준이므로
13
다른
수
있습니다
소비기한
2025!
1224카제
23:28
580
809
V
2580
소비기한
스테론
요거트
89608 1
23:2:
20251224지
-
30
058미만
n용
-
10
~
단다
오
348",['소비기한'],True,False,True,False,False,1,1,['Y4_sep'],['2025-12-24'],0,0,0,0,0,0,2,0,0,1,0
001964.jpg,001964,640,640,640,640,0.4096,1.724,0.552,1.724,35.2,19.5,0,9,7,2,0.8543333333333334,"원
하단범도표기
격부증퓨라컬퓨리드자퓨
제조문차
20191010
유동기한
20211009
유름기20211009
잔즈함자20191010",['제조일자'],False,True,False,False,False,4,2,"['Y4_sep', 'Y4_sep']","['2019-10-10', '2021-10-09']",0,0,0,0,0,0,0,0,0,0,0
002755.jpg,002755,960,683,960,683,0.65568,8.905,6.085,8.905,139.6,96.4,0,135,85,50,0.8526814814814815,"무사
理理四帝
""B8 음Y
15%
5
海之者
교크
05g미만
:그자그和-
행장보관""냉장제품""우유함유
惠和信之一31-4
포화지방59
공롱YY
33%
포장재질:폴리에틸렌
8%
부부남-
및
공구
:Y공
미국
민피
13%
史海惠化老宗1金289微
영양성분기준치에
信8g
金反君配最05g
100kcal
10평
1399
1일
금%룡A
79
표 CIY비교료
200OKCal
기준이므로
아니
8륜
Y0를
부방
를
수
부평
극포공
+t
로서
1드크크
2고1
드
10
든분든든는다
'SIMPLE
AtArla
1 deliVE
WholesOme
Datural
Cheese
Dased on Our
WHOLESOME
Philospby of
atural
Goodness
We pride 
OUrSelves in
O0d
the fc OUr
턱oducts do not
Contain any
artifcial
G NUIRIHOUS
A
aV0rF 
PrESErVatives
Arla* Gola has a rich
UUtterY
Slightly sweet Aavor and a
54858
70368""
Huun
Sooth
C2금D
Haket onahuroer
Stack it
With your
81050652
없이1399
및수입원
B iFY
노
포장재
보0
지
GE NUIRI10US
도
원산지:미국
더>
WHOLESOM!
시기
꼬립교료
SIMPLE
미부탕
unuys
랍니다
함유
H
다를수있습니다
인파대
[
콜레스테롤25m9
ODOKCa!
-
화지방59
Smooth CrEv
543373
드드ST
oiCeS Or
ake
따라
13%
33%
15%
크고1드1대
AUPL
89
Stack it with yOu
I artifcial
09-
[28
信一31-4
上
<惠L
FI
8105065
7036
부차-",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,2,7,4,0,0,0
001382.jpg,001382,948,1264,948,1264,1.198272,4.135,4.639,4.135,105.4,85.8,0,80,41,39,0.9503625,"표준코드
8806500009923
사용기한
20230105
제조번호
K58C
5DN42XV7PP
제
-
조
자
전공정위탁제조제조의뢰자
GlaxoSmithKline
Export
Ltd
980
Great
West
Road
Brentford
Middlesex
TW8
9GS
논용
전공정위탁제조제조자
GlaxoSmithK/line
Pharmaceuticals
SA
189
Grunwaldzka
Street
60-322
Poznan
모굴륙
수
입자:글락소
스미스클라인
서울특별시
용산구
92
GRO6307
서울특별시
수입자:
60-322
TW8 9GS
Ltd 980 Great
전공정위탁제조제조의뢰자
제조자
제조번호
사용기한
표준코드
Poznan
용산구
글락소
논웅
거
웅
제조자:
West Road
DM4
58
모굴륙
한강대로
스미스클라인
S
어
2Xv7PP
내
9
50
Grunwaldzka
GlaxoSmithKline
92
Brentford
GlaxoSmithKline Export
05
Middlesex
Street
시
IGRO6307",['제조일자'],False,True,False,False,False,1,1,['Y4_sep'],['2023-01-05'],0,0,1,0,0,0,0,0,0,0,0
003295.jpg,003295,2016,1511,1280,959,3.046176,4.268,2.562,4.268,13.2,6.2,0,58,37,21,0.853,"TONG
PHAM
Su
DUNG
MAU
HCP
고이기G
~
CA~
TU
RETORT
TIEYTRUNG
CONG
NGHE
FIF- I:
+1 I 
 + I
1 1 
+++ I  I
I: FEI JI
Heang
대:
FON
PHo
NEMUOA
GA
TH!T
1
1963
1FOST
G의
Go
G6
T
:
ST스
서
FON
NayT1963
~
G
G
'CONG NGHE
THAT
FoST
Hang Gi
PHO
TU
무품
55
THIT
DUNG
TORT
GA
E
MAU
TRUNG
IK'FEk",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
003157.jpg,003157,640,640,640,640,0.4096,1.715,0.716,1.715,53.4,9.0,0,21,18,3,0.8300476190476191,"1개요
9팀
오리가케
나트움
단수화함
프
지방
0념
504출도
컴레스터템
단력질
부정
품링식품
국민없이1399
신고
유통기한
202110 26
까지
오리가케
02
1026","['까지', '유통기한']",True,False,False,True,False,1,1,['Y4_sep'],['2021-10-26'],0,0,0,0,0,1,0,0,0,0,0
000732.jpg,000732,1328,2361,719,1279,3.135408,1.955,0.896,0.896,0.8,1.0,90,6,4,2,0.7473333333333333,"A  1 su ul !
s I
-
-
II s
부",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
003024.jpg,003024,890,1195,890,1195,1.06355,4.384,3.563,4.384,118.6,34.4,0,60,35,25,0.8472833333333333,"SKIFV
5K1
13:09
2021
[257Xw--02
:22
구우
nutelld
하누를
줘워피!
기성분방남
:식품의
유형준초콜릿원재료명및스
탈지분유87%
헤이즐넛13%
식물성지방
레시틴
%레E요
DUTGI?
국변없이
부정불량식품신고는
무
1000S 343
내용량2109
당류
5639 56%
나드룸
42m9
2%
탄수화물
605g19%
4ng18
콜레스테롤
08
106g 71%
hutelld
257Xw--02
하누를
>
식품의
동
성지!
마
은용
:준초
시작하는
머F
05
~
2109
더>
까
유유
[
[
뚜껑
오
주우
0
大",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,6,2,0,2,0
003066.jpg,003066,640,640,640,640,0.4096,2.737,1.234,2.737,41.5,22.8,0,23,15,8,0.9206521739130435,"No
크림
Maxim
아이스
늘름
20211112
커
피
믹스
19:2
20
STIGKS
중량:118
920KCal/1개
599총400 kca/20개
중량:118
20211112
아이스
눈름
Maxim
19:2
MaX
아이스",[],False,False,False,False,False,2,1,['Y4_sep'],['2021-11-12'],0,0,0,0,0,0,0,1,0,0,0
003160.jpg,003160,1058,1411,959,1280,1.492838,3.429,2.093,3.429,50.2,25.5,0,36,23,13,0.8628888888888888,"올아러라회금
HACCP
사
는자연의
릉눔우
:
긍물
동원F&B
블포피고름
HER
WON
유통기한
2021
06
13
까지
전행호
H:
34
02
801155
728809
IoE운:
전행호
2021
08:34
블콩포피고
-
릉눔우hbY
1
2
까지
담은
동원F&B
0
010","['까지', '유통기한']",True,False,False,True,False,0,0,[],[],0,0,0,0,0,0,0,0,0,1,0
002082.jpg,002082,1548,2032,975,1280,3.145536,1.516,2.277,2.277,3.8,12.0,90,5,2,3,0.7596,"1오재도
12:
15건병오3F
10190709
12:",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,1,0
000019.jpg,000019,3024,4032,960,1280,12.192768,2.289,2.513,2.289,42.7,42.9,0,27,13,14,0.9256666666666667,"4가저치즈로
더욱
풍부해진
지즈샌드
Rich
202507108
부터
20260409
까지
맛있는
약속
과
피
얼사이즈!
/040
RG
35
Sarc
408
브레
치즈샌드
202507108
20260409
까지맛있는약속
부터
Rich
가u",['까지'],False,False,False,False,False,2,1,['Y4_sep'],['2026-04-09'],0,0,0,2,0,0,0,0,0,0,0
001212.jpg,001212,640,640,640,640,0.4096,4.06,1.524,4.06,120.4,41.0,0,30,24,6,0.8697,"려빌방
말우유대드함유밀무유함무
혼재품은
공생거래위원회
고사소비자
분쟁에결기준에의게르환또는보반으실수입릅니다
민품차
보간방탑
직사공신을
피하여
건조하고
서물한곳에보관
부상불킹품신고국변없이399
소비자
류유
050-600-2100
유통가친
2021
07
03
02957846
OTHER
809415
434934
02957846
2021 07 03
수인습니
소비사상담실
민품차구입치맛수엽원
050-600-2000",[],False,False,False,False,False,1,1,['Y4_sep'],['2021-07-03'],0,0,0,0,2,0,0,0,0,0,0
000429.jpg,000429,3060,4080,960,1280,12.4848,13.507,9.647,13.507,398.4,180.4,0,206,136,70,0.8952475728155339,"이미지
담슨
네스카페의
커피
한
0로
약속
高금06
커피
를욱
CUPOF
네스카페는
|품질
커피
고
를
재배
약교
지속가능하고윤리적인
RESPECT
있습니다
생산하도록
함께더나는
하루를
네스카페와
여세
IFF01938--
컴단레스먹르
자세하얼아보기
초이스
모키
식품유형
제품명
테이스터스
커피
업소명및소패지
롯데네슬레
|코리아
주식회사
충청북
도
청주시
NstE
흥덕구
백봉로
72번길2기
소비기한
아래에
표시된
일자까지
원재료명
및함량커피100%
커피두
힉한상실
외국산
포장재질내면
고룹이고률
품목보고번호
19810415002415
로레신은라의입종으로세회어
고성시소의동을혁하는것으로
품질
개봉
후에는
건조하고
서늘한곳에
울문피움름고
하약자인습니다
릉굴께
H위성
커피의
맛과
릉우
본제품은
회공라유운
세
질소충전
적고국상실O80-T00-5334
소비지
요곰
래우
기준에
의거
후
곡넛
보상받으실수있습다
1399
소비자상담실
신고는국군업어
나듬어엔나요?
080-
-730
-5336
부정
불량식품
Taster's
Choice
Used unde kcese
72m9
is
금
registered
trader
Ahark
Distributed
LOTTE
1""?
 Ltd
by
-NestleKorea
비기한
8801
l I tl ti
I!!
410437184
OTHER
 y -i  u 
II E
세업운리인
세계1위의식품회사로서서
틀
전달하기
매키지어뉴트N서널
Nurition
Health&
Wellness를
소비자들에게
르
대한
Nestie
컴퍼스를
표기하고
있습니다
""Good Food
Good Life
최고의맛과
--NESCA
RESPEGT
CUPON
FF01938--
본운88 108교HCIceSN JuHHy lo19L
커피의맛과향을
품질보존을
주cl
데네슬레코리아
H
드런
이도
테이스터스
]아래에
해결
네스카페와
네스
고0고부파E
기준에
간직하세요
표시된
0
주식회사|
초이스마일드모키
후에는
 !
롬이고릎
결력을
일자까지
의거
함께더나는
모
내fe
제품으로
건조하고서늘한
중
모
It ti
:
청북
원지
II 
머피
-
또는
네스카페의약속
하루를만드세요!
구
묘
정
|>
세계
불량식품
+드
재배
류일료
제품은:
함량
무미
이
반드시
커피100%
덕구
신고는국권업이1399
수있럽도
움름
백봉로
[도
보라
커","['까지', '소비기한']",True,False,True,False,False,0,0,[],[],0,1,0,1,0,2,2,2,0,0,0
002937.jpg,002937,640,640,640,640,0.4096,1.66,0.912,1.66,15.2,6.0,0,10,9,1,0.9086000000000001,"사라
82
DREAN
CACAO
82
%
21
1111
드림카카오면
211111",[],False,False,False,False,False,1,1,['Y2_sep'],['2021-11-11'],0,0,0,0,0,0,1,0,0,0,0
001304.jpg,001304,1036,1381,960,1280,1.430716,2.026,1.511,2.026,30.3,27.3,0,25,16,9,0.91188,"CHOICe
드즈1-
1
부드럽게
극歸
버터
Spreadable
Butter
가공버터
51
%
200
91570
 kca
조리예
냉장제품
가공버터51%1 200 91570 kcal
극
부드
럽게
CHoice
&
즈1_너1
橄냉장제품
조리예",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,2,1,0,0,0
002903.jpg,002903,640,640,640,640,0.4096,4.058,1.184,4.058,39.6,2.0,0,29,24,5,0.8426206896551725,"SLICED
ALMOND
FRE아
WTH
DAY
FAMILY!
EVERY
OUR
FOR
교
포자
본재품은탕공
토마로:
호두
전회
생산되요하니다
장라인계서
합도
직사랑산의
주예는
신고는
국한이1크F
개명
부정
ALMOND
FOR
Fres고 nut
아
는",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001583.jpg,001583,700,934,700,934,0.6538,2.345,1.938,2.345,42.4,2.4,0,23,21,2,0.7753913043478259,"고
우유고본들
Shake
이우
-
그디건
1시든1도
산
음러메루
우지함핵유:
산도
핫이크
조점
곰국
세믹스
분말
조리방법
부기
원기도
입양시
회김도
므폰
무주",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,1
003237.jpg,003237,640,640,640,640,0.4096,1.856,1.3,1.856,19.9,5.8,0,15,10,5,0.9409333333333334,"2021
63
궁0까지
장연기EE
Fresh
Sandwich
Bread
국민
샌드위치
식빵
샌드
식빵
위치
[
Bread",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001750.jpg,001750,992,1323,959,1280,1.312416,7.223,2.077,7.223,231.2,27.6,0,52,43,9,0.8702115384615384,"10111
원유식염유산균
정제수
로마노치즈페이스트뉴질래드사
두조적저
가공유지베타아토8카로티낼착색료어-토코페
제품후면하단표시일까
우표리피둠10~30균부
20090
퓨무유용흥용06목곤류
창군상하면
It eRY학
공미관울롬논
홈플러스주서울특별시강서구
화곡로38
소비재:
결기준에의거교환또는보상받을
있습니다:부정불링축산물신교는
메밀계란토마토
복숭아를
사용한제품과같은제조시설에서제조하고있습니다
유통기한이내에느로개복호도
과광
유통기한
20210628
기준치에
와
까지
8%
지방5g
9%
D이현경23:54
트랜스지방059미면
%0
포화지방39
20%
]%
1글
칼슘120ng
OTHER
3%
[
그117
기준치에대한
0요
항
뜨요
표고
D이현경23:54
20210628
머
H","['까지', '유통기한', '제조일자']",True,True,False,True,False,2,1,['Y4_sep'],['2021-06-28'],0,0,0,0,0,0,4,1,0,2,0
001018.jpg,001018,680,912,680,912,0.62016,1.071,2.05,1.071,2.1,0.0,0,3,1,2,0.8253333333333334,"그드1
:
""",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000248.jpg,000248,3024,4032,960,1280,12.192768,9.837,6.987,9.837,215.7,156.4,0,139,87,52,0.9309136690647482,"하십시오
재공
그
검은색
공공
짙은
lo뉴른
드셔도
爲
간혹
더뭐콩
H롬
옥수수의
의거
교환
0
1399
소비자기본
10구논
신고는
불량식품
부정
곳
및
반품본사
의
질소충전포장을
유지를
OTHER
신선도
하였습니다
""801043""036672
8
까지
0421
2026
0721
B64이희나
후리
내용량83g
420
kcal
9
17%
55
31%
탄수화물
620
mg
나트룹
20
37%
3%
지방
9
당류
339
47%
9
포화지방
9
트랜스지방
0
50
9%
0%
단백질
g
9
-
콜레스테를
0
비율원
kcal
알
영양성분
기준치에대한
2000
다를
기준이므로
필요
여올
있습니다
서울
본사
도자구
중이대방로
간혹보이는
몰롬
소비자기본
옥수수의
신선도
반품:본사
하였습니다
영양정보
유지를
나트룸
U으
당류33g3%
재
트랜스지방0g
은
콜레스테를
의
신고는
2026
의거
0뉴
620 mg
질소충전포장을
안심하고
고{
교환
J논
B64이희나
%60
H롬
무콩
지방
31%|
0421
포화지방
드셔도
1399
20 g37%
탄수화물
니
부분은
爲
본사:서울
따라다를
7947%
원료인
OTHER
420 kcal
내용량839
55917%
2000 kcal
습니다",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,2,12,9,0,0,0
000088.jpg,000088,3024,4032,960,1280,12.192768,2.657,2.657,2.657,47.2,47.6,0,35,20,15,0.944657142857143,"공정상
간혹
빈봉지가
나오거나
개수의
차이가
있을
수
있으나
계량으로
총
중량에는
차이가
비부평
부터
소비
fi
!*_! *
까지
기한
있으나
기
서
:
공정상간혹빈봉지가나오거나개수의
우뜨
컴퓨터
계량으로
저
:
중량에는
차이가
차이가있을
없습니다
표",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001019.jpg,001019,640,640,640,640,0.4096,0.846,0.487,0.487,0.0,0.6,90,2,0,2,0.7795000000000001,"'
7",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002414.jpg,002414,1080,1439,960,1280,1.55412,9.105,4.454,9.105,178.5,105.7,0,123,88,35,0.9039024390243902,"고
건조하고
보관하십시오
SgVrvo
59
yISuaG
경우가있으나
Honey
Oleoresin
SCent
Pap부고
--Amylase
Honey
006
변질된
제품은
Net
Content
:1009
아UL
시는
하하여
Manufacturer
: HANJIN FOOD CO
고시
241
소비자
Add
88-3
Jangnimbeonyeong
연회
경
극배
환불
릉료
-r0
Saha--gu
Busan
보사A
Korea
Tel:
+82-51-261
-9944
릉름룸
교웅Y
제품과
Storage
Avoid
direct
우유
Sunlight
제조하였습니다
store
at
Cool
and
Gry
place
일에서
선도유지의
목적이며
0궁공
무해하나드시지
불량식품
신고는
국변답이이
1399
부정
""802896
000780
드십시오
8
변질의
10%
있으므로
후에는
바로
개봉
-
가열하지십시오
봉지째
IoY러Y
352
0아
저도
KCS
0
20211101까지
oy러 움
후에는변질의위험이
불량식품
나드시지
선도유지의목적이며
중에서제조하였습니다
뉴
신고는
름룸
가열하지대십시오
있으므로바로드십시오
교환또는
T6iass
국변답이
교웅Y
그
환불
0l공
1399
제품과
소비자
받을
니다
00저도
Store
Add:88-3
20211101까지
-ro
Saha-gu
cool and dry place
FO0D CLD
006
Sunlight
Korea
EONG","['MFG', '까지', '제조일자']",False,True,False,False,False,2,1,['Y4_sep'],['2021-11-01'],0,0,0,0,0,2,1,1,0,0,0
002212.jpg,002212,1200,851,1200,851,1.0212,8.36,14.558,8.36,299.6,312.2,0,170,65,105,0.8659,"든고환정소:구암원처
모생린을수있습니다
등은공성거리위원회
은뜨식까포함된제품과같은제조시설에서제조하고있습니다
생상곡류
밀봉하여
품신고는국번없이199
큰엽혼함R제30-토코페를
분리유청단백분말미국산
비
건조하고
회소비자분쟁해결
경
원료에서
서늘한곳
표파눔목
환원철
물글구르된
아FYo르대-Dp자궁
[아스코브산나트룬
결기준에의거하여교환또는
산화아연
주익
정제소금
-
밀가루미국산
슈가시럽
운동
받기쉬우므로개봉
'크lY2른용국
19830360016170
밀대두우유함유
주심시요
믹스베리피스뉴
식물성유재:
오트푸레이크
안성시공단2로29신소현동
탄산칼슘
발견될수
며
비타민B염산
을7
2
캐나다산]
MRY
글리세
스페
브라운
설
3309
유통기한
음목
60
2020
1030
-
07:45
최광훈
까지
곡류가공품
채우고싶을때
소비자
27330
홈페이지
식회사
4세
호
유
홈
1라0
:
801083""273303
수
룸류
상하지
의공
올플는유8늘임일금
개봉
교락
쉬우므로
건조하고
하는린대시밀봉하여
여기문은국류게품으로습기나해층익
OTHER
600110금논극고름입
플려피
HACCP
은:
유통기
모생만을수있습니다
극비합터
의거하여
기준에
소비자분쟁해결
본래듬은공정거래위원회
080--023-6411
있습니다
제조하고
분론드식고기까포행된제품과같은제조시설에서
수신자
소비자
19830360016170
고를c고룸
주식회사
드류n욱
문의처
름
~
믹스베리피스뉴
논과파용하교과
:45
20
[
돈
Y른
리lY른
음궁물E-DE호
'로공궁
허어고
수
를패
자세한
30
이YoM-Dplx궁
마리고
제품에
미Y음
고른
홈페이자를
Y뭉a머A
아스코브산나트룸
드류
더이
음
kellogg cok
MMM
MRY
탄산칼슘
정제소금
홈페이지
거
[개
밀가루미국산
스페셜
식물성유재
슈가시럽
까지
공교피
M이
티야균크
6
330
을7
H
0국로/
제조
로
경기도
2로
금운
신소현동
29
곡류가공품
음공목
LLT
채우고
후모
허기를
가볍게
러야z","['까지', '유통기한', '제조일자']",True,True,False,True,False,0,0,[],[],0,2,0,0,0,0,0,0,0,1,0
000292.jpg,000292,3024,4032,960,1280,12.192768,1.74,1.28,1.74,17.8,18.4,0,7,5,2,0.9078571428571429,"Aa Md
13/0212026
13925
023
0
139250 0123
13/0212026",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
